"Date","Depth..m.","Temp...degC.","Sal.","Cond...mS.cm.","EC25..µS.cm.","Density..kg.m3.","SigmaT","Chl.Flu...ppb.","Chl.a..µg.l.","Turb...FTU.","pH","DO....","Weiss.DO..mg.l.","Quant...µmol..m2.s..","Mark","G.G.DO..mg.l.","B.K.DO..mg.l.","X","Station"
"5/23/2022 10:21:34 AM",0.042,30.23,51.635,82.407,73904.4,1034.18,34.18,0.125,0.125,0.029,7.849,96.577,5.49,484.528,0,5.502,5.506,NA,40
"5/23/2022 10:21:34 AM",0,30.226,51.641,82.411,73912.2,1034.186,34.186,0.14,0.14,0.087,7.853,96.479,5.485,510.951,0,5.497,5.5,NA,40
"5/23/2022 10:21:34 AM",0,30.225,51.65,82.421,73924.1,1034.193,34.194,0.125,0.125,0.102,7.855,96.494,5.484,552.496,0,5.497,5.5,NA,40
"5/23/2022 10:21:35 AM",0,30.227,51.647,82.421,73920.4,1034.19,34.191,0.117,0.117,0.029,7.853,96.567,5.489,557.339,0,5.502,5.505,NA,40
"5/23/2022 10:21:35 AM",0,30.234,51.643,82.424,73914.1,1034.184,34.185,0.078,0.078,0,7.854,96.593,5.491,631.339,0,5.503,5.507,NA,40
"5/23/2022 10:21:35 AM",0,30.248,51.644,82.448,73914,1034.18,34.181,0.109,0.109,0.044,7.853,96.621,5.493,610.779,0,5.505,5.508,NA,40
"5/23/2022 10:21:35 AM",0,30.265,51.65,82.481,73919.2,1034.178,34.179,0.133,0.133,0.16,7.852,96.677,5.496,580.363,0,5.508,5.512,NA,40
"5/23/2022 10:21:35 AM",0,30.282,51.643,82.497,73908.2,1034.166,34.168,0.148,0.148,0.175,7.852,96.68,5.496,571.442,0,5.508,5.512,NA,40
"5/23/2022 10:21:36 AM",0,30.298,51.638,82.513,73900,1034.157,34.158,0.14,0.14,0.131,7.853,96.64,5.493,564.221,0,5.505,5.509,NA,40
"5/23/2022 10:21:36 AM",0,30.303,51.622,82.499,73880.6,1034.144,34.145,0.203,0.203,0.218,7.855,96.546,5.487,545.954,0,5.499,5.503,NA,40
"5/23/2022 10:21:36 AM",0,30.287,51.626,82.481,73886.2,1034.152,34.153,0.296,0.296,0.349,7.857,96.559,5.487,423.697,0,5.499,5.503,NA,40
"5/23/2022 10:21:36 AM",0,30.281,51.634,82.483,73897.7,1034.161,34.162,0.226,0.226,0.189,7.857,96.638,5.491,417.919,0,5.503,5.507,NA,40
"5/23/2022 10:21:36 AM",0.083,30.288,51.578,82.417,73828,1034.117,34.117,0.156,0.156,0.16,7.858,96.825,5.502,540.432,0,5.514,5.518,NA,40
"5/23/2022 10:21:37 AM",0.128,30.241,51.609,82.388,73871.3,1034.157,34.157,0.109,0.109,0.116,7.857,96.659,5.491,486.567,0,5.503,5.507,NA,40
"5/23/2022 10:21:37 AM",0.142,30.224,51.677,82.457,73957.7,1034.215,34.215,0.117,0.117,0.16,7.857,96.562,5.484,484.018,0,5.496,5.5,NA,40
"5/23/2022 10:21:37 AM",0.142,30.215,51.667,82.431,73946.9,1034.211,34.211,0.117,0.117,0.16,7.858,96.535,5.483,444.172,0,5.495,5.499,NA,40
"5/23/2022 10:21:37 AM",0.137,30.215,51.648,82.403,73922.5,1034.196,34.196,0.086,0.086,0.116,7.857,96.461,5.48,371.276,0,5.492,5.495,NA,40
"5/23/2022 10:21:38 AM",0.125,30.216,51.616,82.361,73882.9,1034.172,34.171,0.086,0.086,0.073,7.857,96.565,5.487,389.373,0,5.499,5.503,NA,40
"5/23/2022 10:21:38 AM",0.095,30.22,51.609,82.357,73873.7,1034.165,34.164,0.094,0.094,0.058,7.851,96.549,5.486,434.571,0,5.499,5.502,NA,40
"5/23/2022 10:21:38 AM",0.04,30.223,51.63,82.39,73899.1,1034.179,34.179,0.078,0.078,0.102,7.843,96.542,5.486,451.309,0,5.498,5.502,NA,40
"5/23/2022 10:21:38 AM",0,30.227,51.598,82.353,73859.8,1034.154,34.154,0.07,0.07,0.044,7.841,96.578,5.489,463.373,0,5.501,5.504,NA,40
"5/23/2022 10:21:38 AM",0,30.231,51.65,82.43,73922.7,1034.19,34.191,0.086,0.086,0.073,7.84,96.558,5.485,524.035,0,5.497,5.501,NA,40
"5/23/2022 10:21:39 AM",0,30.233,51.675,82.467,73953.3,1034.208,34.209,0.047,0.047,0.029,7.84,96.547,5.484,601.773,0,5.496,5.5,NA,40
"5/23/2022 10:21:39 AM",0,30.253,51.641,82.451,73909,1034.175,34.176,0.008,0.008,0,7.842,96.524,5.484,590.728,0,5.496,5.499,NA,40
"5/23/2022 10:21:39 AM",0,30.276,51.607,82.438,73864.9,1034.141,34.143,0.031,0.031,0,7.846,96.593,5.488,674.839,0,5.5,5.504,NA,40
"5/23/2022 10:21:39 AM",0,30.315,51.595,82.479,73845.2,1034.118,34.12,0.117,0.117,0.204,7.85,96.768,5.496,676.453,0,5.508,5.512,NA,40
"5/23/2022 10:21:39 AM",0,30.366,51.613,82.581,73861.3,1034.113,34.115,0.109,0.109,0.087,7.85,96.784,5.495,678.322,0,5.507,5.511,NA,40
"5/23/2022 10:21:40 AM",0,30.378,51.556,82.52,73789.5,1034.066,34.067,0.187,0.187,0.058,7.848,96.695,5.49,673.48,0,5.502,5.506,NA,40
"5/23/2022 10:21:40 AM",0,30.331,51.564,82.462,73805.3,1034.089,34.09,0.164,0.164,0.248,7.846,96.562,5.481,683.25,0,5.493,5.497,NA,40
"5/23/2022 10:21:40 AM",0,30.329,51.569,82.465,73811.1,1034.094,34.094,0.226,0.226,0.364,7.847,96.648,5.486,488.266,0,5.498,5.501,NA,40
"5/23/2022 10:21:40 AM",0,30.349,51.57,82.497,73810.4,1034.088,34.088,0.125,0.125,0.204,7.848,96.792,5.493,551.307,0,5.505,5.509,NA,40
"5/23/2022 10:21:40 AM",0.009,30.262,51.541,82.327,73784.7,1034.098,34.098,0.086,0.086,0.116,7.848,96.419,5.474,478.921,0,5.486,5.489,NA,40
"5/23/2022 10:21:41 AM",0.12,30.222,51.571,82.308,73827.1,1034.136,34.135,0.148,0.148,0.175,7.847,96.321,5.468,373.74,0,5.48,5.483,NA,40
"5/23/2022 10:21:41 AM",0.222,30.212,51.584,82.31,73843.4,1034.149,34.148,0.133,0.133,0.189,7.845,96.217,5.463,341.455,0,5.475,5.478,NA,40
"5/23/2022 10:21:41 AM",0.335,30.212,51.585,82.313,73845,1034.15,34.149,0.117,0.117,0.146,7.843,96.34,5.471,376.544,0,5.483,5.487,NA,40
"5/23/2022 10:21:41 AM",0.372,30.215,51.584,82.316,73844,1034.149,34.148,0.109,0.109,0.146,7.844,96.397,5.475,387.843,0,5.487,5.49,NA,40
"5/23/2022 10:21:41 AM",0.387,30.215,51.582,82.313,73841,1034.147,34.146,0.07,0.07,0.073,7.844,96.402,5.475,383.595,0,5.487,5.491,NA,40
"5/23/2022 10:21:42 AM",0.375,30.214,51.578,82.307,73836.9,1034.145,34.143,0.086,0.086,0.044,7.843,96.505,5.483,429.389,0,5.495,5.498,NA,40
"5/23/2022 10:21:42 AM",0.309,30.214,51.578,82.307,73836.4,1034.144,34.143,0.07,0.07,0.058,7.844,96.48,5.481,477.052,0,5.493,5.497,NA,40
"5/23/2022 10:21:42 AM",0.245,30.215,51.575,82.302,73832,1034.141,34.14,0.07,0.07,0.087,7.845,96.591,5.487,463.288,0,5.499,5.503,NA,40
"5/23/2022 10:21:42 AM",0.174,30.216,51.573,82.301,73829.7,1034.139,34.139,0.062,0.062,0.015,7.844,96.511,5.484,476.627,0,5.496,5.499,NA,40
"5/23/2022 10:21:42 AM",0.089,30.217,51.568,82.296,73823.3,1034.135,34.134,0.179,0.179,0.189,7.844,96.558,5.487,529.132,0,5.499,5.502,NA,40
"5/23/2022 10:21:43 AM",0,30.218,51.569,82.3,73824.8,1034.135,34.135,0.14,0.14,0.146,7.845,96.45,5.48,545.869,0,5.492,5.496,NA,40
"5/23/2022 10:21:43 AM",0,30.226,51.563,82.303,73815.5,1034.127,34.127,0.07,0.07,0.015,7.846,96.545,5.486,602.028,0,5.498,5.502,NA,40
"5/23/2022 10:21:43 AM",0,30.232,51.58,82.335,73836.3,1034.138,34.138,0.218,0.218,0.189,7.846,96.446,5.48,606.616,0,5.492,5.496,NA,40
"5/23/2022 10:21:43 AM",0,30.246,51.57,82.342,73822.3,1034.125,34.126,0.101,0.101,0.087,7.847,96.44,5.479,603.217,0,5.491,5.495,NA,40
"5/23/2022 10:21:43 AM",0,30.262,51.576,82.375,73827.4,1034.123,34.124,0.218,0.218,0.524,7.849,96.646,5.491,538.988,0,5.503,5.506,NA,40
"5/23/2022 10:21:44 AM",0,30.267,51.581,82.389,73833.6,1034.125,34.126,0.125,0.125,0.422,7.849,96.634,5.489,648.076,0,5.501,5.505,NA,40
"5/23/2022 10:21:44 AM",0,30.274,51.571,82.385,73820.1,1034.115,34.116,0.078,0.078,0.233,7.849,96.684,5.492,732.017,0,5.504,5.508,NA,40
