// AAQ-RINKO Series AAQ-PRO2 Communication Software,,,,,,,,,,,,,,,,,
// Version 1.07,,,,,,,,,,,,,,,,,
// File Date:2022/05/25 12:07:41,,,,,,,,,,,,,,,,,
// (C) JFE Advantech Co., Ltd.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
[Format],,,,,,,,,,,,,,,,,
FormatVersion=1.00,,,,,,,,,,,,,,,,,
DataFormat=1,,,,,,,,,,,,,,,,,
Delimiter=0,,,,,,,,,,,,,,,,,
MeasMode=0,,,,,,,,,,,,,,,,,
Model=PRO2,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
[Head],,,,,,,,,,,,,,,,,
SondeName=AAQ176-CAD,,,,,,,,,,,,,,,,,
SondeNo=0203,,,,,,,,,,,,,,,,,
SensorType=D0D1T1C1C2K0U3O0TOP0TPQ0,,,,,,,,,,,,,,,,,
SensorType2=030303030303030303030303,,,,,,,,,,,,,,,,,
Channel=12,,,,,,,,,,,,,,,,,
Comment=,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
PreHeat=1000,,,,,,,,,,,,,,,,,
Interval=200,,,,,,,,,,,,,,,,,
SampleCnt=412,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
StartTime=2022/05/25 12:07:41,,,,,,,,,,,,,,,,,
EndTime=2022/05/25 12:09:07,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
DepAdjRho=1.0250,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ECA=0,,,,,,,,,,,,,,,,,
ECB=1,,,,,,,,,,,,,,,,,
ECDeg=25,,,,,,,,,,,,,,,,,
ECCoef=0.022,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
CHLA=0,,,,,,,,,,,,,,,,,
CHLB=1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
PC_SWA=0,,,,,,,,,,,,,,,,,
PC_SWB=1,,,,,,,,,,,,,,,,,
PC_SWC=0,,,,,,,,,,,,,,,,,
PC_SWD=0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
DepthZero=0.305,,,,,,,,,,,,,,,,,
StartDepthA=-0.147284913545912,,,,,,,,,,,,,,,,,
StartDepthB=-0.156977509628664,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
FilmNo=132002A,,,,,,,,,,,,,,,,,
UseMicroMol=0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
CoefDate=2013/12/04 15:09:19,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Ch1=-5.57504600e-02,1.76E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,,,,,,,
Ch2=0.000000000e00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,,,,,,,
Ch3=-5.42696500e00,1.07E-03,-1.26E-08,2.91E-13,-3.55E-18,2.59E-23,0.00E+00,0.00E+00,,,,,,,,,,
Ch4=8.422311000e-03,3.83E+01,-4.83E-02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,,,,,,,
Ch5=0.000000000e00,1,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,,,,,,,
Ch6=-5.17189500e00,7.80E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,,,,,,,
Ch7=-9.52763100e00,1.44E-02,8.80E-08,-2.06E-13,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,,,,,,,
Ch8=-4.20210900e01,2.28E+06,-6.28E+03,1.02E-02,4.40E-03,0.00E+00,-1.28E+00,1.00E+00,,,,,,,,,,
Ch9=-5.65509000e00,1.03E-03,-8.37E-09,1.09E-13,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,,,,,,,
Ch10=6.513151200e00,4.10E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,,,,,,,
Ch11=-5.06316300e00,1.74E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,,,,,,,
Ch12=-8.02874000e01,8.50E-02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,,,,,,,
,,,,,,,,,,,,,,,,,
[Item],,,,,,,,,,,,,,,,,
Date,Depth [m],Temp. [degC],Sal.,Cond. [mS/cm],EC25 [µS/cm],Density [kg/m3],SigmaT,Chl-Flu. [ppb],Chl-a [µg/l],Turb. [FTU],pH,DO [%],Weiss-DO [mg/l],Quant. [µmol/(m2*s)],Mark,G&G-DO [mg/l],B&K-DO [mg/l]
5/25/2022 12:07:41 PM,0,29.476,49.096,77.808,70832.7,1032.527,32.528,0.008,0.008,0,7.78,95.824,5.497,1541.858,0,5.51,5.513
5/25/2022 12:07:42 PM,0,29.479,49.112,77.834,70851.7,1032.537,32.538,0.039,0.039,0.087,7.797,95.826,5.496,1162.001,0,5.509,5.512
5/25/2022 12:07:42 PM,0,29.484,49.1,77.824,70836.3,1032.526,32.527,0,0,0,7.809,95.739,5.492,1508.808,0,5.504,5.507
5/25/2022 12:07:42 PM,0,29.485,49.095,77.819,70830,1032.522,32.523,0.078,0.078,0,7.815,95.763,5.494,1549.589,0,5.506,5.51
5/25/2022 12:07:42 PM,0,29.481,49.086,77.8,70818.5,1032.517,32.518,0,0,0,7.822,95.739,5.493,1633.36,0,5.505,5.509
5/25/2022 12:07:42 PM,0,29.476,49.096,77.808,70832.4,1032.527,32.527,0.078,0.078,0.146,7.835,95.837,5.5,1616.708,0,5.512,5.515
5/25/2022 12:07:43 PM,0,29.472,49.089,77.792,70823.8,1032.523,32.523,0.047,0.047,0.116,7.846,95.756,5.494,1700.564,0,5.507,5.51
5/25/2022 12:07:43 PM,0,29.468,49.095,77.794,70831.8,1032.529,32.529,0.125,0.125,0.262,7.851,95.718,5.492,1118.246,0,5.505,5.508
5/25/2022 12:07:43 PM,0.062,29.465,49.101,77.797,70839.5,1032.535,32.535,0.07,0.07,0.116,7.859,95.825,5.499,1347.129,0,5.512,5.515
5/25/2022 12:07:43 PM,0.107,29.462,49.101,77.794,70839.8,1032.536,32.536,0.031,0.031,0.015,7.867,95.737,5.495,1619.427,0,5.507,5.51
5/25/2022 12:07:43 PM,0.137,29.459,49.109,77.8,70850.2,1032.543,32.543,0,0,0,7.878,95.762,5.496,1394.112,0,5.509,5.512
5/25/2022 12:07:44 PM,0.14,29.453,49.131,77.822,70878.4,1032.562,32.561,0.086,0.086,0.175,7.882,95.867,5.502,1309.832,0,5.514,5.517
5/25/2022 12:07:44 PM,0.123,29.453,49.117,77.803,70861.2,1032.552,32.551,0.094,0.094,0.218,7.878,95.808,5.498,1376.865,0,5.51,5.514
5/25/2022 12:07:44 PM,0.078,29.461,49.092,77.78,70828.6,1032.529,32.529,0.031,0.031,0.073,7.883,95.914,5.504,1371.343,0,5.517,5.52
5/25/2022 12:07:44 PM,0,29.473,49.09,77.795,70824.8,1032.523,32.523,0,0,0,7.886,95.58,5.487,1489.692,0,5.499,5.502
5/25/2022 12:07:44 PM,0,29.473,49.096,77.804,70833,1032.528,32.529,0.047,0.047,0.015,7.887,95.608,5.488,1305.923,0,5.5,5.503
5/25/2022 12:07:45 PM,0,29.475,49.107,77.821,70846.7,1032.535,32.536,0.023,0.023,0.029,7.895,95.768,5.497,1600.99,0,5.51,5.513
5/25/2022 12:07:45 PM,0,29.476,49.088,77.797,70821.9,1032.52,32.521,0.023,0.023,0,7.905,95.698,5.493,1595.553,0,5.505,5.508
5/25/2022 12:07:45 PM,0,29.472,49.086,77.788,70820,1032.521,32.521,0.094,0.094,0.175,7.906,95.764,5.498,1053.252,0,5.51,5.513
5/25/2022 12:07:45 PM,0.125,29.462,49.077,77.762,70810.3,1032.518,32.518,0,0,0,7.914,95.668,5.494,832.185,0,5.506,5.509
5/25/2022 12:07:46 PM,0.349,29.453,49.091,77.768,70829,1032.533,32.532,0,0,0,7.916,95.627,5.492,733.631,0,5.504,5.507
5/25/2022 12:07:46 PM,0.657,29.455,49.101,77.784,70840.7,1032.541,32.538,0,0,0,7.919,95.772,5.503,872.966,0,5.516,5.519
5/25/2022 12:07:46 PM,0.808,29.46,49.111,77.805,70853.4,1032.548,32.544,0.14,0.14,0.189,7.918,95.795,5.506,978.912,0,5.519,5.522
5/25/2022 12:07:46 PM,0.911,29.465,49.115,77.818,70857.9,1032.549,32.546,0.133,0.133,0.291,7.919,95.871,5.511,1025.725,0,5.524,5.527
5/25/2022 12:07:46 PM,0.961,29.467,49.124,77.834,70868.8,1032.556,32.552,0.203,0.203,0.393,7.928,95.951,5.516,1479.667,0,5.528,5.531
5/25/2022 12:07:47 PM,0.972,29.472,49.132,77.852,70878.6,1032.56,32.556,0.101,0.101,0.189,7.924,96.043,5.519,1645.509,0,5.532,5.535
5/25/2022 12:07:47 PM,0.963,29.474,49.121,77.84,70864.4,1032.551,32.547,0.016,0.016,0,7.925,96.059,5.52,1245.687,0,5.532,5.535
5/25/2022 12:07:47 PM,0.963,29.475,49.119,77.838,70861.1,1032.549,32.545,0,0,0,7.924,96.004,5.516,1078.23,0,5.528,5.532
5/25/2022 12:07:47 PM,0.967,29.476,49.128,77.852,70873.3,1032.556,32.552,0.039,0.039,0.058,7.927,95.84,5.506,1093.948,0,5.519,5.522
5/25/2022 12:07:47 PM,0.967,29.477,49.121,77.844,70864.6,1032.55,32.546,0.031,0.031,0,7.927,96.003,5.516,1239.4,0,5.529,5.532
5/25/2022 12:07:48 PM,0.958,29.477,49.126,77.85,70869.6,1032.553,32.549,0.109,0.109,0.029,7.923,96.032,5.517,1074.747,0,5.53,5.533
5/25/2022 12:07:48 PM,0.97,29.477,49.132,77.859,70878.2,1032.558,32.554,0.109,0.109,0.16,7.926,95.981,5.514,1322.83,0,5.527,5.53
5/25/2022 12:07:48 PM,1.005,29.47,49.126,77.84,70870.7,1032.556,32.552,0.047,0.047,0.087,7.927,95.996,5.515,1079.844,0,5.528,5.531
5/25/2022 12:07:48 PM,1.05,29.463,49.133,77.84,70880.8,1032.564,32.56,0.031,0.031,0.073,7.927,95.996,5.514,1639.392,0,5.527,5.53
5/25/2022 12:07:48 PM,1.071,29.46,49.136,77.841,70885.4,1032.568,32.563,0,0,0,7.927,95.811,5.504,993.525,0,5.516,5.519
5/25/2022 12:07:49 PM,1.087,29.459,49.141,77.846,70891.2,1032.572,32.567,0.039,0.039,0.058,7.922,95.95,5.51,1329.118,0,5.523,5.526
5/25/2022 12:07:49 PM,1.111,29.456,49.146,77.848,70897.5,1032.577,32.572,0.047,0.047,0.102,7.924,95.865,5.504,1210.088,0,5.517,5.52
5/25/2022 12:07:49 PM,1.102,29.456,49.155,77.861,70909.4,1032.584,32.579,0.062,0.062,0.131,7.925,95.877,5.505,1127.252,0,5.518,5.521
5/25/2022 12:07:49 PM,1.094,29.456,49.161,77.868,70916.2,1032.588,32.583,0.016,0.016,0.029,7.924,96.045,5.514,1064.212,0,5.526,5.529
5/25/2022 12:07:49 PM,1.073,29.457,49.164,77.874,70920.3,1032.59,32.586,0.047,0.047,0.044,7.926,95.785,5.498,948.411,0,5.511,5.514
5/25/2022 12:07:50 PM,1.045,29.457,49.171,77.885,70929.6,1032.595,32.591,0.055,0.055,0.058,7.923,95.813,5.498,893.102,0,5.511,5.514
5/25/2022 12:07:50 PM,1.029,29.458,49.174,77.889,70932.3,1032.597,32.592,0.07,0.07,0.131,7.921,95.744,5.493,1007.458,0,5.506,5.509
5/25/2022 12:07:50 PM,1.014,29.459,49.182,77.901,70942.6,1032.603,32.598,0.031,0.031,0,7.926,95.828,5.497,1304.904,0,5.51,5.513
5/25/2022 12:07:50 PM,1.01,29.462,49.167,77.885,70923.6,1032.59,32.586,0.008,0.008,0,7.927,95.731,5.491,904.316,0,5.504,5.507
5/25/2022 12:07:51 PM,0.998,29.459,49.18,77.899,70940.3,1032.601,32.597,0.016,0.016,0.015,7.925,95.866,5.498,1176.614,0,5.511,5.514
5/25/2022 12:07:51 PM,0.982,29.46,49.181,77.901,70940.7,1032.601,32.597,0.039,0.039,0.073,7.918,95.914,5.502,1045.69,0,5.515,5.518
5/25/2022 12:07:51 PM,0.948,29.46,49.163,77.877,70918.1,1032.587,32.583,0.062,0.062,0.102,7.915,95.974,5.507,1077.635,0,5.52,5.523
5/25/2022 12:07:51 PM,0.911,29.469,49.146,77.866,70896,1032.571,32.568,0,0,0.044,7.92,96.082,5.515,1316.373,0,5.528,5.531
5/25/2022 12:07:51 PM,0.885,29.474,49.145,77.872,70893.8,1032.569,32.565,0.078,0.078,0.306,7.924,96.013,5.512,1323.68,0,5.525,5.528
5/25/2022 12:07:52 PM,0.859,29.474,49.144,77.872,70893.3,1032.568,32.564,0.047,0.047,0.102,7.92,95.876,5.504,1029.378,0,5.516,5.519
5/25/2022 12:07:52 PM,0.855,29.47,49.159,77.885,70912.3,1032.581,32.577,0.094,0.094,0.146,7.919,95.823,5.5,1008.563,0,5.513,5.516
5/25/2022 12:07:52 PM,0.881,29.464,49.147,77.86,70897.7,1032.574,32.57,0.062,0.062,0.102,7.917,95.939,5.508,1266.757,0,5.52,5.523
5/25/2022 12:07:52 PM,0.928,29.456,49.152,77.857,70905.4,1032.581,32.577,0.031,0.031,0.073,7.913,95.91,5.505,1408.215,0,5.518,5.521
5/25/2022 12:07:52 PM,0.977,29.454,49.153,77.854,70906.6,1032.582,32.578,0.055,0.055,0.131,7.911,95.8,5.499,1460.891,0,5.512,5.515
5/25/2022 12:07:53 PM,1.061,29.454,49.156,77.858,70910.4,1032.585,32.58,0.039,0.039,0.044,7.911,95.753,5.497,1165.569,0,5.51,5.513
5/25/2022 12:07:53 PM,1.109,29.456,49.158,77.864,70912.8,1032.586,32.581,0.039,0.039,0.058,7.912,95.876,5.504,1242.968,0,5.516,5.52
5/25/2022 12:07:53 PM,1.149,29.456,49.159,77.865,70913.7,1032.587,32.582,0.101,0.101,0.189,7.915,95.943,5.51,1037.109,0,5.522,5.525
5/25/2022 12:07:53 PM,1.172,29.456,49.164,77.874,70920.7,1032.591,32.586,0.016,0.016,0,7.913,95.927,5.51,798.626,0,5.522,5.525
5/25/2022 12:07:53 PM,1.172,29.456,49.177,77.89,70936.5,1032.601,32.596,0.023,0.023,0.015,7.912,96.002,5.513,1518.154,0,5.525,5.528
5/25/2022 12:07:54 PM,1.167,29.458,49.171,77.885,70928.8,1032.595,32.59,0.031,0.031,0.015,7.913,96.064,5.517,1297.342,0,5.529,5.532
5/25/2022 12:07:54 PM,1.115,29.463,49.159,77.876,70913.9,1032.585,32.58,0.023,0.023,0,7.908,95.927,5.51,828.107,0,5.523,5.526
5/25/2022 12:07:54 PM,1.073,29.465,49.155,77.873,70908,1032.58,32.576,0.039,0.039,0.058,7.912,95.99,5.514,872.881,0,5.527,5.53
5/25/2022 12:07:54 PM,1.028,29.465,49.156,77.875,70909.6,1032.581,32.577,0.023,0.023,0.058,7.914,95.835,5.505,1375.251,0,5.518,5.521
5/25/2022 12:07:55 PM,0.982,29.465,49.158,77.877,70911.4,1032.582,32.578,0.047,0.047,0.087,7.916,95.898,5.509,1011.706,0,5.522,5.525
5/25/2022 12:07:55 PM,0.951,29.467,49.162,77.886,70916.6,1032.584,32.58,0.016,0.016,0.029,7.918,95.886,5.507,1371.428,0,5.519,5.523
5/25/2022 12:07:55 PM,0.942,29.468,49.169,77.895,70924.6,1032.589,32.585,0.047,0.047,0.015,7.914,95.824,5.503,1031.927,0,5.516,5.519
5/25/2022 12:07:55 PM,0.942,29.461,49.182,77.904,70942.2,1032.602,32.598,0,0,0,7.916,95.785,5.501,1826.814,0,5.513,5.516
5/25/2022 12:07:55 PM,0.939,29.461,49.184,77.907,70944.7,1032.603,32.599,0.016,0.016,0.029,7.913,95.912,5.507,1244.582,0,5.52,5.523
5/25/2022 12:07:56 PM,0.944,29.468,49.167,77.894,70923.2,1032.588,32.584,0.031,0.031,0,7.909,95.9,5.508,1279.756,0,5.521,5.524
5/25/2022 12:07:56 PM,0.963,29.464,49.173,77.896,70930.8,1032.594,32.59,0.086,0.086,0.131,7.906,95.984,5.514,1323.17,0,5.527,5.53
5/25/2022 12:07:56 PM,0.982,29.458,49.179,77.896,70938.3,1032.6,32.596,0,0,0,7.905,95.865,5.508,1477.373,0,5.521,5.524
5/25/2022 12:07:56 PM,1.021,29.453,49.183,77.895,70944.7,1032.606,32.601,0.023,0.023,0.044,7.9,95.97,5.514,1381.538,0,5.527,5.53
5/25/2022 12:07:56 PM,1.045,29.454,49.185,77.899,70947.3,1032.607,32.603,0.055,0.055,0.073,7.901,95.959,5.513,1140.846,0,5.526,5.529
5/25/2022 12:07:57 PM,1.064,29.453,49.192,77.908,70956.1,1032.613,32.608,0.023,0.023,0,7.901,95.799,5.503,1238.465,0,5.516,5.519
5/25/2022 12:07:57 PM,1.071,29.452,49.198,77.914,70963.8,1032.618,32.613,0,0,0,7.9,95.996,5.515,1261.574,0,5.527,5.53
5/25/2022 12:07:57 PM,1.069,29.456,49.181,77.897,70942.1,1032.603,32.599,0.031,0.031,0.029,7.898,95.939,5.511,1158.093,0,5.524,5.527
5/25/2022 12:07:57 PM,1.043,29.46,49.168,77.883,70924.6,1032.592,32.587,0.031,0.031,0,7.897,95.722,5.5,1370.663,0,5.512,5.515
5/25/2022 12:07:57 PM,1.012,29.464,49.162,77.882,70916.9,1032.586,32.581,0.094,0.094,0.058,7.894,95.897,5.51,1267.012,0,5.523,5.526
5/25/2022 12:07:58 PM,0.974,29.463,49.164,77.883,70919.7,1032.588,32.583,0.031,0.031,0.015,7.893,95.747,5.502,1548.145,0,5.515,5.518
5/25/2022 12:07:58 PM,0.914,29.462,49.169,77.887,70925.4,1032.591,32.587,0.055,0.055,0.102,7.896,95.809,5.506,1258.091,0,5.519,5.522
5/25/2022 12:07:58 PM,0.897,29.46,49.177,77.897,70935.9,1032.598,32.594,0.008,0.008,0,7.899,95.804,5.506,1117.652,0,5.519,5.522
5/25/2022 12:07:58 PM,0.885,29.46,49.176,77.895,70934.5,1032.597,32.593,0.008,0.008,0.015,7.899,95.795,5.505,1448.487,0,5.518,5.521
5/25/2022 12:07:59 PM,0.904,29.456,49.18,77.895,70940.5,1032.602,32.598,0.016,0.016,0,7.9,95.856,5.51,1029.973,0,5.522,5.525
5/25/2022 12:07:59 PM,0.941,29.45,49.181,77.887,70942,1032.605,32.601,0.062,0.062,0.131,7.898,96.062,5.522,1580.855,0,5.535,5.538
5/25/2022 12:07:59 PM,0.975,29.447,49.187,77.892,70950,1032.61,32.606,0.055,0.055,0.102,7.901,96.091,5.523,1027.169,0,5.536,5.539
5/25/2022 12:07:59 PM,1.012,29.447,49.192,77.899,70956.6,1032.614,32.61,0.094,0.094,0.102,7.904,96.015,5.518,1247.131,0,5.53,5.534
5/25/2022 12:07:59 PM,1.05,29.448,49.19,77.897,70954.5,1032.613,32.609,0.078,0.078,0.116,7.903,96.021,5.519,1233.452,0,5.531,5.534
5/25/2022 12:08:00 PM,1.069,29.446,49.194,77.899,70958.7,1032.616,32.612,0,0,0,7.901,95.929,5.513,1249.765,0,5.526,5.529
5/25/2022 12:08:00 PM,1.085,29.445,49.198,77.904,70964.5,1032.62,32.616,0.031,0.031,0.102,7.9,95.931,5.513,1107.966,0,5.526,5.529
5/25/2022 12:08:00 PM,1.094,29.446,49.203,77.911,70970,1032.623,32.619,0.008,0.008,0.044,7.9,95.817,5.506,1401.759,0,5.519,5.522
5/25/2022 12:08:00 PM,1.104,29.446,49.205,77.915,70973.7,1032.626,32.621,0,0,0,7.907,95.798,5.505,1307.028,0,5.517,5.52
5/25/2022 12:08:00 PM,1.125,29.446,49.207,77.917,70975,1032.626,32.622,0.062,0.062,0.116,7.911,95.806,5.504,1537.44,0,5.516,5.52
5/25/2022 12:08:01 PM,1.125,29.447,49.209,77.922,70977.7,1032.628,32.623,0.101,0.101,0.16,7.904,95.779,5.503,1477.883,0,5.515,5.518
5/25/2022 12:08:01 PM,1.118,29.452,49.199,77.915,70964.5,1032.618,32.613,0.016,0.016,0,7.904,95.716,5.499,1648.653,0,5.512,5.515
5/25/2022 12:08:01 PM,1.108,29.452,49.193,77.907,70956.6,1032.613,32.609,0.07,0.07,0.146,7.904,95.984,5.516,1140.591,0,5.528,5.532
5/25/2022 12:08:01 PM,1.108,29.454,49.193,77.91,70957.4,1032.613,32.609,0.031,0.031,0.175,7.904,96.008,5.519,1325.124,0,5.531,5.534
5/25/2022 12:08:01 PM,1.146,29.453,49.193,77.909,70956.6,1032.613,32.608,0.031,0.031,0.029,7.907,95.881,5.512,1264.123,0,5.525,5.528
5/25/2022 12:08:02 PM,1.24,29.446,49.193,77.898,70957.9,1032.616,32.611,0.031,0.031,0.058,7.913,95.882,5.513,1050.193,0,5.525,5.528
5/25/2022 12:08:02 PM,1.466,29.445,49.195,77.9,70961.3,1032.62,32.614,0,0,0,7.907,95.746,5.506,1104.738,0,5.518,5.521
5/25/2022 12:08:02 PM,1.64,29.445,49.196,77.902,70962.1,1032.621,32.614,0.023,0.023,0,7.911,95.715,5.506,1450.101,0,5.519,5.522
5/25/2022 12:08:02 PM,1.805,29.445,49.198,77.904,70964.4,1032.623,32.615,0,0,0,7.91,95.784,5.511,1058.859,0,5.524,5.527
5/25/2022 12:08:02 PM,2.042,29.447,49.215,77.93,70985.9,1032.636,32.628,0,0,0,7.907,95.861,5.517,478.411,0,5.53,5.533
5/25/2022 12:08:03 PM,2.189,29.454,49.216,77.943,70986.8,1032.635,32.626,0,0,0,7.901,95.961,5.524,184.449,0,5.536,5.54
5/25/2022 12:08:03 PM,2.318,29.458,49.216,77.949,70986.4,1032.635,32.625,0,0,0,7.903,95.949,5.523,62.361,0,5.536,5.539
5/25/2022 12:08:03 PM,2.454,29.463,49.219,77.959,70988.8,1032.635,32.625,0,0,0,7.908,95.957,5.525,35.853,0,5.538,5.541
5/25/2022 12:08:03 PM,2.706,29.462,49.226,77.967,70998,1032.642,32.631,0,0,0,7.911,96.244,5.542,33.474,0,5.554,5.557
5/25/2022 12:08:04 PM,2.854,29.464,49.227,77.972,70999.7,1032.643,32.631,1.701,1.701,0,7.909,96.048,5.529,35.428,0,5.542,5.545
5/25/2022 12:08:04 PM,3.019,29.465,49.229,77.975,71001.6,1032.645,32.632,0.874,0.874,0,7.915,95.926,5.523,42.48,0,5.535,5.539
5/25/2022 12:08:04 PM,3.174,29.461,49.236,77.98,71011.1,1032.652,32.639,0.741,0.741,0,7.924,96.07,5.531,41.715,0,5.544,5.547
5/25/2022 12:08:04 PM,3.376,29.46,49.241,77.986,71017,1032.657,32.642,0.179,0.179,0,7.922,95.997,5.527,41.461,0,5.54,5.543
5/25/2022 12:08:04 PM,3.518,29.462,49.241,77.99,71017.9,1032.657,32.642,0,0,0,7.925,95.933,5.525,37.467,0,5.537,5.54
5/25/2022 12:08:05 PM,3.666,29.463,49.231,77.975,71004.2,1032.649,32.634,0.25,0.25,0,7.928,96.125,5.535,37.213,0,5.548,5.551
5/25/2022 12:08:05 PM,3.899,29.461,49.233,77.976,71007.7,1032.653,32.636,0.413,0.413,0,7.926,96.12,5.534,32.115,0,5.547,5.55
5/25/2022 12:08:05 PM,4.044,29.46,49.237,77.981,71013.4,1032.657,32.64,0.218,0.218,0,7.93,96.087,5.533,27.867,0,5.545,5.549
5/25/2022 12:08:05 PM,4.202,29.459,49.248,77.994,71026.5,1032.666,32.648,0.367,0.367,0.495,7.929,96.154,5.537,31.18,0,5.55,5.553
5/25/2022 12:08:05 PM,4.353,29.459,49.25,77.997,71029.6,1032.668,32.65,0.398,0.398,0.626,7.924,96.046,5.531,33.984,0,5.543,5.547
5/25/2022 12:08:06 PM,4.559,29.459,49.252,78.001,71032.7,1032.671,32.652,0.234,0.234,0.568,7.929,95.911,5.524,46.303,0,5.537,5.54
5/25/2022 12:08:06 PM,4.691,29.457,49.26,78.008,71042.6,1032.678,32.658,0,0,0,7.923,96.001,5.53,49.362,0,5.542,5.545
5/25/2022 12:08:06 PM,4.823,29.455,49.263,78.011,71046.9,1032.682,32.661,0,0,0,7.921,96.111,5.537,44.349,0,5.549,5.553
5/25/2022 12:08:06 PM,4.953,29.452,49.267,78.012,71052.1,1032.686,32.665,0,0,0,7.922,96.106,5.537,39.761,0,5.55,5.553
5/25/2022 12:08:06 PM,5.162,29.453,49.261,78.004,71043.8,1032.682,32.66,0,0,0,7.924,96.015,5.532,30.246,0,5.544,5.547
5/25/2022 12:08:07 PM,5.306,29.455,49.257,78.003,71039.7,1032.679,32.657,0.476,0.476,0,7.925,96.038,5.533,27.102,0,5.545,5.549
5/25/2022 12:08:07 PM,5.466,29.457,49.255,78.003,71037,1032.678,32.655,0,0,0,7.931,95.93,5.527,25.403,0,5.539,5.543
5/25/2022 12:08:07 PM,5.632,29.458,49.252,78,71033,1032.676,32.652,0.156,0.156,0,7.928,96.057,5.535,24.384,0,5.547,5.55
5/25/2022 12:08:07 PM,5.807,29.456,49.249,77.992,71029.2,1032.675,32.65,0.562,0.562,0,7.925,96.079,5.535,24.129,0,5.548,5.551
5/25/2022 12:08:07 PM,6.091,29.45,49.259,77.997,71042.8,1032.686,32.66,0.897,0.897,0,7.927,96.132,5.538,22.854,0,5.551,5.554
5/25/2022 12:08:08 PM,6.284,29.447,49.263,77.999,71048,1032.69,32.664,0.281,0.281,0.248,7.921,96.024,5.532,22.684,0,5.545,5.548
5/25/2022 12:08:08 PM,6.482,29.444,49.264,77.996,71050.5,1032.694,32.666,0,0,0.743,7.929,96.092,5.536,22.599,0,5.549,5.552
5/25/2022 12:08:08 PM,6.781,29.438,49.269,77.994,71057,1032.701,32.672,0.14,0.14,1.282,7.924,95.946,5.528,22.345,0,5.541,5.544
5/25/2022 12:08:08 PM,6.973,29.436,49.268,77.99,71055.4,1032.701,32.671,0.889,0.889,0,7.923,96.036,5.533,22.429,0,5.546,5.549
5/25/2022 12:08:08 PM,7.173,29.435,49.268,77.99,71056.3,1032.702,32.672,0,0,6.277,7.921,95.883,5.525,22.854,0,5.537,5.541
5/25/2022 12:08:09 PM,7.376,29.433,49.274,77.995,71064,1032.708,32.677,0.14,0.14,0.728,7.921,96.012,5.532,23.704,0,5.545,5.548
5/25/2022 12:08:09 PM,7.576,29.433,49.273,77.994,71063.1,1032.709,32.676,0,0,3.426,7.926,96.055,5.535,25.148,0,5.547,5.551
5/25/2022 12:08:09 PM,7.853,29.43,49.273,77.99,71063.6,1032.711,32.677,0.062,0.062,2.025,7.923,96.113,5.538,30.161,0,5.551,5.554
5/25/2022 12:08:09 PM,8.008,29.427,49.269,77.979,71059.1,1032.71,32.676,0.234,0.234,0.626,7.92,96.058,5.536,33.219,0,5.549,5.552
5/25/2022 12:08:10 PM,8.15,29.42,49.271,77.973,71062.6,1032.714,32.68,0.094,0.094,0.335,7.926,96.091,5.538,35.683,0,5.551,5.554
5/25/2022 12:08:10 PM,8.373,29.413,49.272,77.963,71064.5,1032.718,32.683,0.062,0.062,0,7.924,96.057,5.537,35.174,0,5.55,5.553
5/25/2022 12:08:10 PM,8.514,29.411,49.271,77.96,71064,1032.719,32.683,0.094,0.094,0,7.922,95.971,5.532,32.37,0,5.545,5.548
5/25/2022 12:08:10 PM,8.679,29.408,49.271,77.956,71064.2,1032.721,32.684,0,0,0,7.919,95.858,5.527,29.651,0,5.54,5.543
5/25/2022 12:08:10 PM,8.942,29.406,49.274,77.958,71068.3,1032.725,32.687,0.031,0.031,0,7.919,96.023,5.536,27.782,0,5.549,5.552
